"chr","start","end","n","B","S","estimate","se","z","p.value","number.tests","p.adjust","Genes","Regions","Delta_Beta"
"chr6",30712307,30712436,6,-6.06151202611896,2.15837137697349,-6.06151202611896,2.15837137697349,-2.80837305886558,0.00497925085120777,294857,1,"IER3","TSS200;5'UTR;1stExon",-0.00169968666888153
"chr5",122180440,122180484,2,-6.95436221157742,2.48111272726457,-6.95436221157742,2.48111272726457,-2.80292069568504,0.00506421202420752,294857,1,"SNX24","TSS1500",-0.0287925356686282
"chr13",112225387,112225526,3,-21.3006606755611,7.60745344040181,-21.3006606755611,7.60745344040181,-2.79997253252148,0.0051106955125703,294857,1,"","",-0.00784547596024943
"chr17",8869155,8869213,2,-41.5381992957511,14.8387048587999,-41.5381992957511,14.8387048587999,-2.7993143398305,0.00512112570603597,294857,1,"PIK3R5","TSS200",-0.00397307795415699
"chr10",7859623,7859676,2,-12.5860810774145,4.49652603749219,-12.5860810774145,4.49652603749219,-2.7990677630845,0.00512503808915318,294857,1,"TAF3","TSS1500",-0.00147471363757513
"chr18",712737,713085,2,-11.0831579209848,3.96896615597857,-11.0831579209848,3.96896615597857,-2.79245463060699,0.00523098026703527,294857,1,"ENOSF1","TSS200;TSS1500",0.0139561259657994
"chr17",21414968,21415413,2,-6.18973932456664,2.21756058082886,-6.18973932456664,2.21756058082886,-2.79123798379077,0.00525068502262751,294857,1,"","",-0.0342857831169726
"chr17",33760293,33760527,3,-10.03367260551,3.59699046916063,-10.03367260551,3.59699046916063,-2.78946321696855,0.00527954932521282,294857,1,"SLFN12","TSS1500",-0.0240398156508054
"chr16",3345146,3345604,3,-6.47243317681911,2.32107711556449,-6.47243317681911,2.32107711556449,-2.78854723671902,0.0052945025743445,294857,1,"","",-0.00621037660298115
"chr3",119182840,119182858,2,-8.18781015291843,2.93630720093283,-8.18781015291843,2.93630720093283,-2.78847191135766,0.00529573395091801,294857,1,"TMEM39A","TSS1500",0.00547330682847383
"chr15",31516404,31516481,2,-8.66325097291643,3.10921589660747,-8.66325097291643,3.10921589660747,-2.78631373986254,0.00533112458429045,294857,1,"","",-0.0384161020020899
"chr10",105207034,105207135,2,-10.9967912000341,3.94782710120981,-10.9967912000341,3.94782710120981,-2.78553009493859,0.0053440279007739,294857,1,"CALHM2","Body",-0.0196044038630288
"chr7",128696150,128696180,2,-18.4619367167295,6.62897171599885,-18.4619367167295,6.62897171599885,-2.78503778680668,0.00535214855081103,294857,1,"LOC286016;TNPO3","Body;TSS1500",0.013136207066787
"chr6",29720460,29720477,2,-24.6609992706192,8.8605972175272,-24.6609992706192,8.8605972175272,-2.78322088965258,0.00538221491129061,294857,1,"","",0.00652356842908029
"chr12",106974832,106975112,3,-7.35807399348003,2.64623999060241,-7.35807399348003,2.64623999060241,-2.78057697699784,0.00542623935144171,294857,1,"","",-0.0079490254135519
"chr20",54824490,54824583,2,-8.65179105734848,3.11321020236568,-8.65179105734848,3.11321020236568,-2.77905778760911,0.00545168256703287,294857,1,"MC3R","1stExon",-0.0236976086043738
"chr8",146052635,146052715,2,17.4938076538893,6.29804257384967,17.4938076538893,6.29804257384967,2.77765789112414,0.0054752231679216,294857,1,"ZNF7","TSS1500;TSS200",0.0121897475306099
"chr17",72438885,72439044,2,-9.77300103981648,3.52629038817642,-9.77300103981648,3.52629038817642,-2.77146801992971,0.0055804153623693,294857,1,"GPRC5C","Body",-0.00677348282939622
"chr4",1343273,1343700,4,-6.13251307487581,2.22008019855186,-6.13251307487581,2.22008019855186,-2.76229348781004,0.00573968587804064,294857,1,"KIAA1530","Body",-0.00958994619706308
"chr17",33289464,33289944,2,11.9374742556662,4.33612073500611,11.9374742556662,4.33612073500611,2.75303087372391,0.00590463275970233,294857,1,"ZNF830;CCT6B","1stExon;TSS1500;3'UTR",0.0335991904812517
"chr16",3463964,3464107,2,-9.52909409264125,3.46518685173415,-9.52909409264125,3.46518685173415,-2.74995101285012,0.00596041746554082,294857,1,"","",-0.0175953576766658
"chr13",111522222,111522314,2,-5.63105678980929,2.04799672688733,-5.63105678980929,2.04799672688733,-2.74954384246878,0.00596782786954965,294857,1,"C13orf29","Body",-0.0346689424242337
"chr7",48494519,48494608,3,-13.6627964789928,4.99216099891405,-13.6627964789928,4.99216099891405,-2.73685013002683,0.00620305455511729,294857,1,"ABCA13","Body",-0.0127374657911591
"chr7",27141067,27141088,2,-19.707485213401,7.20325100694697,-19.707485213401,7.20325100694697,-2.73591537965215,0.00622070203707218,294857,1,"HOXA2","Body",0.000192211317256639
"chr20",57426759,57426789,2,-4.30032992380229,1.57408041885799,-4.30032992380229,1.57408041885799,-2.73196329252492,0.0062958155007319,294857,1,"GNAS;GNASAS","TSS1500;3'UTR",-0.0285701531266505
"chr19",21666552,21666788,2,-9.52493659026365,3.48983250010129,-9.52493659026365,3.48983250010129,-2.72933918461336,0.00634613932862492,294857,1,"","",-0.00786908901239311
"chr19",58728728,58728865,2,-8.9317114952018,3.27512911185156,-8.9317114952018,3.27512911185156,-2.72713263818548,0.00638873523824129,294857,1,"","",-0.0127091968502047
"chr17",33759929,33759957,2,-9.26218490963468,3.3964474856988,-9.26218490963468,3.3964474856988,-2.72702138002556,0.00639088980014469,294857,1,"SLFN12","TSS1500",-0.0104303573625964
"chr1",22109947,22110159,2,-36.5019995283466,13.3936692389241,-36.5019995283466,13.3936692389241,-2.72531737772545,0.00642397032517574,294857,1,"USP48","TSS1500",-0.0025286127452889
"chr13",20968936,20969084,2,-9.40813380742723,3.45458512064235,-9.40813380742723,3.45458512064235,-2.7233758841866,0.00646184907235811,294857,1,"","",-0.0138447933464216
"chr11",2464845,2464851,2,-6.94392475087808,2.55167622072602,-6.94392475087808,2.55167622072602,-2.72131890969394,0.00650219996803368,294857,1,"KCNQ1","TSS1500",0.00904659019390858
"chr6",32055079,32055146,4,-7.88895087975803,2.89994925584406,-7.88895087975803,2.89994925584406,-2.72037549066074,0.00652078236415025,294857,1,"TNXB","Body",-0.0283608437122035
"chr2",11810508,11810683,5,-6.51517288204903,2.4095537762555,-6.51517288204903,2.4095537762555,-2.70389187668339,0.00685325850955188,294857,1,"NTSR2","TSS1500;TSS200",-0.0150220192720831
"chr1",247694271,247694275,2,-7.9893640537016,2.96151894776299,-7.9893640537016,2.96151894776299,-2.6977251183,0.00698150626034045,294857,1,"LOC148824;OR2C3","TSS200;3'UTR",0.0300265690648709
"chr11",85645743,85646010,2,-8.06234064899882,2.99066256903027,-8.06234064899882,2.99066256903027,-2.69583761554653,0.00702118853666857,294857,1,"","",-0.0220202769140387
"chr5",176757703,176758052,2,-14.56074904699,5.40652037666027,-14.56074904699,5.40652037666027,-2.69318305168111,0.00707734002389741,294857,1,"","",-0.0141300347570427
"chr12",5153729,5153947,2,-8.05170983246315,2.99088165034164,-8.05170983246315,2.99088165034164,-2.692085737175,0.00710066885741752,294857,1,"KCNA5","1stExon",-0.0140138533785169
"chr1",3562370,3562429,2,-14.3928707555558,5.35774363212203,-14.3928707555558,5.35774363212203,-2.68636794587636,0.00722334949142065,294857,1,"WDR8","Body",-0.0177954729156126
"chr5",42993440,42993450,2,-14.6928181002802,5.47082812329743,-14.6928181002802,5.47082812329743,-2.68566618602237,0.0072385367403984,294857,1,"","",-0.0241054166132753
"chr6",28227068,28227079,2,-12.5423837223724,4.67466271542234,-12.5423837223724,4.67466271542234,-2.68305640126578,0.00729526858346876,294857,1,"NKAPL","TSS200",0.0222929526796705
"chr20",57427483,57427503,4,3.24261093601306,1.20967023427637,3.24261093601306,1.20967023427637,2.68057429548377,0.00734959475222272,294857,1,"GNAS","TSS1500;3'UTR",-0.00855646281053216
"chr1",11561497,11561711,3,-7.12487313192403,2.65974057209028,-7.12487313192403,2.65974057209028,-2.67878499380284,0.00738898225876705,294857,1,"PTCHD2","Body",-0.0210656995549225
"chr8",30300223,30300306,2,-7.4761774507301,2.79223053773157,-7.4761774507301,2.79223053773157,-2.67749290386452,0.00741754237638433,294857,1,"RBPMS","Body",-0.0172219972077367
"chr6",28921805,28922226,4,11.8920638680096,4.44550955761081,11.8920638680096,4.44550955761081,2.67507328775172,0.00747129157307825,294857,1,"","",0.010802236280932
"chr7",102098214,102098383,2,-19.3498568735873,7.23980472445542,-19.3498568735873,7.23980472445542,-2.67270425239857,0.00752425531873926,294857,1,"ALKBH4","Body",-0.0116416772328101
"chr1",182921660,182921688,2,-19.2128851898583,7.19952954662363,-19.2128851898583,7.19952954662363,-2.66863064668838,0.0076161151998449,294857,1,"C1orf14","Body",-0.0215360486578929
"chr4",1243980,1244006,2,-13.3785879218933,5.02145195782943,-13.3785879218933,5.02145195782943,-2.66428675097318,0.0077151765453304,294857,1,"CTBP1;C4orf42","TSS1500;TSS200",-0.0636635339289341
"chr19",44324951,44325004,2,-27.3882077032628,10.2830556653369,-27.3882077032628,10.2830556653369,-2.66343085116087,0.00773483073057172,294857,1,"LYPD5","TSS200",-0.0149977729733349
"chr20",62687986,62688326,4,-5.6497702472395,2.12172295111356,-5.6497702472395,2.12172295111356,-2.66282185630046,0.00774884249904624,294857,1,"TCEA2","TSS1500;TSS200",-0.0120504832906733
"chr10",3147474,3147707,2,-8.05219412896949,3.02830041980489,-8.05219412896949,3.02830041980489,-2.65898128082295,0.0078377317571299,294857,1,"PFKP","Body",-0.0641818883534948
"chr11",61522807,61523045,2,8.9990051876248,3.38499223235931,8.9990051876248,3.38499223235931,2.65850098608721,0.00784891209229847,294857,1,"C11orf9;DKFZP434K028","TSS200;Body",-0.0529342581412305
"chr10",85985296,85985319,2,9.80033379356923,3.69497563598869,9.80033379356923,3.69497563598869,2.652340572456,0.00799358677593662,294857,1,"LRIT2","TSS200",0.0200638164615001
"chr1",1377656,1377938,2,-14.8143839589672,5.60586265974029,-14.8143839589672,5.60586265974029,-2.64265909783341,0.00822578093941086,294857,1,"VWA1","3'UTR",-0.00815973285169846
"chr20",30073537,30073546,2,10.0034835532085,3.79511502866368,10.0034835532085,3.79511502866368,2.63588415045508,0.0083918376869295,294857,1,"NCRNA00028","TSS200",0.080234966609263
"chr6",34499488,34499504,2,-5.98778583827035,2.27267517748226,-5.98778583827035,2.27267517748226,-2.63468616087223,0.00842151091300208,294857,1,"PACSIN1","Body",-0.0135940720017946
"chr17",18057079,18057145,2,9.57447370141116,3.63464575824135,9.57447370141116,3.63464575824135,2.63422471906694,0.00843296546166688,294857,1,"MYO15A","Body",0.0446404155720354
"chr21",46378368,46378625,2,-22.0462238698039,8.38481702125424,-22.0462238698039,8.38481702125424,-2.62930291906431,0.00855601091494549,294857,1,"C21orf70","Body",-0.0167519532347795
"chr3",138739916,138739922,2,-6.27872764591843,2.39114123501984,-6.27872764591843,2.39114123501984,-2.62582885275128,0.0086438267123219,294857,1,"PRR23B","TSS200",-0.0390370333766537
"chr13",110522265,110522297,2,-13.4733552407638,5.1334867576665,-13.4733552407638,5.1334867576665,-2.62460114865248,0.0086750521550702,294857,1,"","",-0.00355188134283739
"chr6",44186914,44187052,4,-11.0797674018551,4.22179550459506,-11.0797674018551,4.22179550459506,-2.62442067357258,0.00867965085022284,294857,1,"SLC29A1","TSS1500;TSS200",-0.0143892490556791
"chr2",209271661,209271875,2,-34.5376939715329,13.2296425666066,-34.5376939715329,13.2296425666066,-2.61062941025412,0.00903757708751958,294857,1,"PTH2R","Body;1stExon;5'UTR",-0.00140997202893866
"chr12",133177546,133177827,3,-8.01955459334455,3.07244866084078,-8.01955459334455,3.07244866084078,-2.61015088569453,0.00905022949961246,294857,1,"","",-0.0641112140151598
"chr2",74875253,74875387,5,-6.88697008655658,2.63906652702698,-6.88697008655658,2.63906652702698,-2.60962352256994,0.00906419154295386,294857,1,"C2orf65","TSS200;TSS1500",-0.00922459149829442
"chr7",42533133,42533206,2,-36.8216801300609,14.1216378276136,-36.8216801300609,14.1216378276136,-2.60746526568323,0.00912153243536595,294857,1,"","",-0.00879652917162314
"chr10",77352231,77352287,2,-17.9876520725339,6.89929026948146,-17.9876520725339,6.89929026948146,-2.60717427009863,0.00912928837206392,294857,1,"","",-0.00884043872088003
"chr1",3283394,3283488,2,6.08917079358011,2.34075183335302,6.08917079358011,2.34075183335302,2.60137392901564,0.00928511857355324,294857,1,"PRDM16","Body",-0.0330679403098646
"chr3",195270596,195270614,2,-23.0190248027211,8.85221467342964,-23.0190248027211,8.85221467342964,-2.60036902085236,0.00931235605752615,294857,1,"PPP1R2","TSS1500",0.00207095978827668
"chr19",10172712,10172899,4,-7.35672422743439,2.83034680994449,-7.35672422743439,2.83034680994449,-2.59923066727596,0.00934329660717423,294857,1,"C3P1","Body",-0.0174562471793389
"chr12",133180045,133180698,3,-8.29093662948895,3.19304399565032,-8.29093662948895,3.19304399565032,-2.5965619768419,0.00941619166626767,294857,1,"","",-0.0858228438940388
"chr1",220863382,220863407,2,-25.3977713500446,9.8128269789504,-25.3977713500446,9.8128269789504,-2.58822166176227,0.00964728780962055,294857,1,"C1orf115","TSS1500",0.00505993246147616
"chr8",144814911,144815204,3,7.09515601339324,2.74147667135362,7.09515601339324,2.74147667135362,2.58807820162481,0.00965130669994821,294857,1,"FAM83H","5'UTR",0.0438024734338598
"chr17",79283095,79283123,2,-10.7234308048012,4.15653488096587,-10.7234308048012,4.15653488096587,-2.57989674377743,0.009882986092106,294857,1,"C17orf55","TSS200",-0.018769853033969
"chr20",32255988,32256071,2,-11.0248194722021,4.27351256154087,-11.0248194722021,4.27351256154087,-2.57980275322437,0.00988567622491805,294857,1,"NECAB3;C20orf134","Body;1stExon;3'UTR",0.00116131436169144
"chr8",8749074,8749343,3,-8.51335001594583,3.3075973071263,-8.51335001594583,3.3075973071263,-2.57387741778711,0.0100565896365251,294857,1,"MFHAS1","1stExon",-0.0273576194483248
"chr19",12876947,12877188,3,-12.357573051529,4.80661637848753,-12.357573051529,4.80661637848753,-2.57095055616181,0.0101419805591336,294857,1,"HOOK2","Body",-0.119799181590867
"chr10",77542483,77542488,2,-10.934185897463,4.25311480318121,-10.934185897463,4.25311480318121,-2.5708654488434,0.0101444731874438,294857,1,"C10orf11","TSS200",0.0105293034570983
"chr11",8101907,8102016,2,-6.90149337607773,2.68587447579252,-6.90149337607773,2.68587447579252,-2.56955171892064,0.0101830190438437,294857,1,"TUB","TSS1500;Body",-0.00570850136903467
"chr1",151019134,151019274,2,-7.0602951807535,2.74786813128967,-7.0602951807535,2.74786813128967,-2.5693719070281,0.0101883049967855,294857,1,"C1orf56;BNIPL","TSS1500;Body;3'UTR",-0.0280346663596522
"chr11",89867809,89867819,2,-41.7516424998821,16.2565153608964,-41.7516424998821,16.2565153608964,-2.56830209752775,0.0102198048541204,294857,1,"NAALAD2","TSS200;5'UTR;1stExon",-0.00545609023215442
"chr16",31235535,31235706,2,-9.35101996391196,3.64158936385931,-9.35101996391196,3.64158936385931,-2.56784031080371,0.0102334286367797,294857,1,"TRIM72","Body",-0.00123345595872271
"chr8",145939129,145939351,2,-10.6155073853593,4.1639890577224,-10.6155073853593,4.1639890577224,-2.5493600579166,0.0107920814239599,294857,1,"","",-0.0105367122886897
"chr15",71409751,71409997,2,-11.1480963287823,4.39626983121409,-11.1480963287823,4.39626983121409,-2.5358080274394,0.0112188215925984,294857,1,"","",-0.00390791740567165
"chr20",57042304,57042544,2,-10.9213163393629,4.31834465589956,-10.9213163393629,4.31834465589956,-2.52905157175045,0.0114371220423571,294857,1,"APCDD1L","Body",-0.0253054007027051
"chr1",32741454,32741518,2,-7.25093354073255,2.86855591785782,-7.25093354073255,2.86855591785782,-2.52772954349358,0.0114802750461816,294857,1,"LCK","Body",-0.0203909164472665
"chr5",42756851,42757171,4,-7.96151102118344,3.15485076059231,-7.96151102118344,3.15485076059231,-2.52357769839126,0.0116167385928548,294857,1,"CCDC152","TSS200;5'UTR",-0.014636594357514
"chr14",105167820,105167973,2,-23.6179613718406,9.36252950447348,-23.6179613718406,9.36252950447348,-2.52260474699233,0.011648925132162,294857,1,"INF2","Body",-0.0274470954359143
"chr6",163768411,163768551,2,-20.4111813446399,8.09385373868916,-20.4111813446399,8.09385373868916,-2.52181247692592,0.0116751929090101,294857,1,"","",-0.0102832854513622
"chr17",42989137,42989147,2,-6.54320473282069,2.59877325826752,-6.54320473282069,2.59877325826752,-2.51780516518888,0.0118088623488125,294857,1,"GFAP","Body",-0.0403136828225884
"chr13",100608447,100608705,2,-9.31949200328049,3.71707698844124,-9.31949200328049,3.71707698844124,-2.50720984049045,0.0121688445676487,294857,1,"","",-0.0149684579544555
"chr14",24780540,24780551,2,-8.89058597394853,3.54947280456263,-8.89058597394853,3.54947280456263,-2.50476238683114,0.0122533681185616,294857,1,"LTB4R2;CIDEB;LTB4R","Body;1stExon;5'UTR;TSS200",-0.0259622769250085
"chr1",11561908,11561956,2,-9.80449974359208,3.9163101546378,-9.80449974359208,3.9163101546378,-2.50350441013496,0.0122970147832397,294857,1,"PTCHD2","Body",-0.0350772441845764
"chr8",101225361,101225800,2,-15.2356870515199,6.0971997782362,-15.2356870515199,6.0971997782362,-2.49880069633003,0.012461437243381,294857,1,"SPAG1","Body",-0.0171534125400823
"chr6",168533375,168533507,2,-5.28141437221271,2.11440293003359,-5.28141437221271,2.11440293003359,-2.49782777785349,0.0124956884616321,294857,1,"","",-0.0523158216106881
"chr5",1855960,1856325,3,-18.2138718305679,7.31337725953816,-18.2138718305679,7.31337725953816,-2.4904871148023,0.0127568121344059,294857,1,"","",-0.0313271548421178
"chr7",156889041,156889254,2,-7.70199913277433,3.09861643251061,-7.70199913277433,3.09861643251061,-2.48562521387454,0.0129324082919096,294857,1,"","",-0.0228615438079975
"chr17",40557138,40557347,2,-14.4710049016436,5.83959472819204,-14.4710049016436,5.83959472819204,-2.47808376697468,0.0132090129770563,294857,1,"PTRF","Body",-0.00638906027737102
"chr2",200330782,200330851,2,-6.72593235478455,2.71518868902045,-6.72593235478455,2.71518868902045,-2.4771509921143,0.0132435861750854,294857,1,"","",0.0312338341004611
"chr13",36728963,36729109,2,33.8657261788243,13.7179825581908,33.8657261788243,13.7179825581908,2.46871039784226,0.0135600910732835,294857,1,"","",0.0117597592839493
"chr7",130418315,130418324,2,-16.1650332017197,6.55193618983532,-16.1650332017197,6.55193618983532,-2.4672146878961,0.0136168688968244,294857,1,"KLF14","1stExon",0.0134607105123635
"chr6",30068934,30068942,2,-23.6504549163596,9.59191632090013,-23.6504549163596,9.59191632090013,-2.46566526699434,0.0136759069734923,294857,1,"","",0.00543625493903791
"chr17",76976267,76976352,2,6.29608076202722,2.55450889019619,6.29608076202722,2.55450889019619,2.46469322780226,0.0137130601997345,294857,1,"LGALS3BP","TSS1500",-0.0478627432445664
"chr17",21454773,21454896,2,-14.4688462869016,5.87273450675414,-14.4688462869016,5.87273450675414,-2.46373240102395,0.0137498724466465,294857,1,"C17orf51","1stExon;5'UTR",-0.0186962345760852
"chr6",160211790,160212070,2,-29.1291519096788,11.8273638417155,-29.1291519096788,11.8273638417155,-2.46286089609752,0.013783337949279,294857,1,"TCP1;MRPL18","TSS1500;Body",-0.00632049504536196
"chr5",87984861,87984943,2,-8.69064685093742,3.52893585951981,-8.69064685093742,3.52893585951981,-2.46268200865515,0.0137902160588003,294857,1,"","",0.00613442240977506
"chr14",101192273,101192277,2,-11.1383364925613,4.53054661791597,-11.1383364925613,4.53054661791597,-2.45849727017815,0.0139519837237842,294857,1,"DLK1","TSS1500",-0.0106410718199524
"chr4",42348136,42348211,2,-11.8456231742472,4.83021753539341,-11.8456231742472,4.83021753539341,-2.45239952185351,0.0141907005163907,294857,1,"","",-0.000356739963750741
"chr19",37742481,37742739,2,34.6872358619887,14.1442613728653,34.6872358619887,14.1442613728653,2.45238934346431,0.014191101977822,294857,1,"","",0.0128388363670984
"chr11",1283946,1283970,2,-33.0216839095056,13.4655424843354,-33.0216839095056,13.4655424843354,-2.45230995690816,0.0141942335284219,294857,1,"","",0.00264510553349757
"chr2",236944798,236945083,3,6.33139118972228,2.58781304092782,6.33139118972228,2.58781304092782,2.44661847265916,0.0144203396087778,294857,1,"AGAP1","Body",0.00305051726856898
"chr10",33294599,33294676,2,-15.4933494381802,6.34325091687649,-15.4933494381802,6.34325091687649,-2.44249354805743,0.0145861903361933,294857,1,"","",-0.0104146768894478
"chr17",1613851,1613880,2,-32.1937741133004,13.1940362795884,-32.1937741133004,13.1940362795884,-2.44002467714185,0.0146862586494653,294857,1,"TLCD2","TSS200;TSS1500",-0.00687375823171014
"chr6",31740787,31740970,6,3.60683293711983,1.48236255048368,3.60683293711983,1.48236255048368,2.43316517672614,0.0149674712024843,294857,1,"C6orf27","Body",-0.0198230714791933
"chr6",32134604,32134622,3,-14.7814346745622,6.09005210809008,-14.7814346745622,6.09005210809008,-2.42714420372963,0.015218205624836,294857,1,"EGFL8","Body",-0.00597084329446866
"chr17",3600383,3600461,2,-14.0751984129194,5.80339862400472,-14.0751984129194,5.80339862400472,-2.42533717306611,0.0152941747973316,294857,1,"P2RX5","TSS1500",0.0100978488066345
"chr1",74663583,74663636,2,-30.295266383805,12.5028452631448,-30.295266383805,12.5028452631448,-2.42306976901551,0.0153899706433974,294857,1,"LRRIQ3;TNNI3K;FPGT","5'UTR;TSS1500",-4.0999639148824e-05
"chr4",6107339,6107633,2,-8.62895344387608,3.57888593448368,-8.62895344387608,3.57888593448368,-2.41107249625741,0.0159056864698346,294857,1,"JAKMIP1","Body",-0.0249681860433702
"chr18",55862058,55862111,2,-10.5946033813139,4.40764570026651,-10.5946033813139,4.40764570026651,-2.40368761506245,0.0162306361323011,294857,1,"NEDD4L","5'UTR;Body;TSS1500",-0.00203608548360534
"chr5",23507450,23507594,3,-6.60351859236263,2.74900333717019,-6.60351859236263,2.74900333717019,-2.40215008220407,0.016299019798086,294857,1,"PRDM9","TSS1500;TSS200",-0.0133985802987323
"chr9",98075481,98075492,2,-9.52951445580232,3.96978855680629,-9.52951445580232,3.96978855680629,-2.40050932674078,0.0163722735209223,294857,1,"FANCC","5'UTR",-0.0351029539737114
"chr16",54227814,54227914,2,-6.88582595020165,2.87722551987064,-6.88582595020165,2.87722551987064,-2.39321732086932,0.0167013454000528,294857,1,"","",-0.0787765097058208
"chr3",42977845,42977889,2,-7.47652354380719,3.12575550754214,-7.47652354380719,3.12575550754214,-2.3919092602627,0.0167609856273334,294857,1,"","",-0.00138756396452083
"chr3",194090477,194090586,2,-6.35781789996648,2.65910536904268,-6.35781789996648,2.65910536904268,-2.39096125109754,0.0168043263080803,294857,1,"LRRC15","TSS200",-0.0298389004625481
"chr6",44243304,44243750,2,-10.7105523568104,4.48487137406976,-10.7105523568104,4.48487137406976,-2.38815151282504,0.0169333591501845,294857,1,"TMEM151B","Body",-0.010844864646619
"chr8",1861037,1861064,2,-7.15976586679374,3.0005868632018,-7.15976586679374,3.0005868632018,-2.38612184656233,0.0170271085577917,294857,1,"ARHGEF10","Body",-0.0687385499845949
"chr2",3689368,3689727,2,-24.4225739605423,10.2444321303718,-24.4225739605423,10.2444321303718,-2.38398513941406,0.0171262939417444,294857,1,"COLEC11","Body",-0.00650961128187882
"chr7",1961869,1961968,2,-5.68540860770628,2.38524123667427,-5.68540860770628,2.38524123667427,-2.38357802988239,0.0171452492427123,294857,1,"MAD1L1","Body",-0.0106871270743023
"chr19",3481788,3481960,3,-7.75395840546931,3.25431839452643,-7.75395840546931,3.25431839452643,-2.38266741770289,0.0171877146139226,294857,1,"C19orf77","TSS1500",-0.0267731244670201
"chr7",2151184,2151462,3,-8.81295711385437,3.71014262611446,-8.81295711385437,3.71014262611446,-2.37536882054693,0.0175314227386394,294857,1,"MAD1L1","Body",0.0135500733820346
"chr2",85294381,85294457,2,5.4102506179006,2.278368405929,5.4102506179006,2.278368405929,2.3746162402101,0.017567203907589,294857,1,"","",-0.00472193135869167
"chr6",29768219,29768230,2,-20.5439227309539,8.66656189789361,-20.5439227309539,8.66656189789361,-2.37048127885027,0.0177649435839303,294857,1,"","",-0.00575434632980615
"chr4",18320910,18321009,2,-7.98468103217744,3.37382270068217,-7.98468103217744,3.37382270068217,-2.36665697653969,0.0179495604950719,294857,1,"","",-0.0540003710620236
"chr5",140743780,140743808,2,-15.962275429236,6.77246428787147,-15.962275429236,6.77246428787147,-2.35693755636662,0.0184263450613892,294857,1,"PCDHGA4;PCDHGA2;PCDHGB2;PCDHGA5;PCDHGA1","Body;TSS200",-0.00892290136121743
"chr1",24195143,24195587,4,-10.0653488025634,4.2748662729418,-10.0653488025634,4.2748662729418,-2.3545412089901,0.0185455872528184,294857,1,"FUCA1","TSS1500",-0.0354750075783607
"chr6",1446388,1446441,2,-10.5670088044378,4.50755117873559,-10.5670088044378,4.50755117873559,-2.3442903664162,0.0190633237125905,294857,1,"","",-0.0254330131825518
"chr18",46987532,46987786,2,-10.6362778619435,4.5480168110703,-10.6362778619435,4.5480168110703,-2.33866282904975,0.0193528903484188,294857,1,"DYM","TSS1500",-0.0128477982007767
"chr1",228890884,228890938,2,-15.5386480270917,6.6466545485906,-15.5386480270917,6.6466545485906,-2.33781489823126,0.0193968524238384,294857,1,"","",-0.0200347621257078
"chr7",6704074,6704194,2,-10.0000403939958,4.28217806115462,-10.0000403939958,4.28217806115462,-2.33526963409352,0.0195293394441673,294857,1,"","",0.00154111158477895
"chr20",44838981,44839187,2,-18.0679931877957,7.73705811632165,-18.0679931877957,7.73705811632165,-2.33525364759514,0.0195301740712149,294857,1,"CDH22","Body",-0.0168567953176706
"chr10",131927345,131927401,2,-10.1468043089094,4.34592130356085,-10.1468043089094,4.34592130356085,-2.33478786203412,0.0195545056022727,294857,1,"","",-0.0175080750613664
"chr12",39299132,39299326,2,-22.8208804810507,9.78268944811883,-22.8208804810507,9.78268944811883,-2.33278185943428,0.0196595972462593,294857,1,"CPNE8","1stExon;Body",-0.0127274098307516
"chr19",38281183,38281219,2,-8.33128774766393,3.59207085192697,-8.33128774766393,3.59207085192697,-2.31935507151665,0.0203757916281189,294857,1,"","",-0.0231481793370086
"chr8",65283263,65283649,2,-7.17203827705884,3.10827625209761,-7.17203827705884,3.10827625209761,-2.30740053179598,0.0210325016220043,294857,1,"","",0.0107200592779775
"chr7",106301118,106301641,4,-17.7757240161049,7.71877932360322,-17.7757240161049,7.71877932360322,-2.30291905894351,0.0212833976065828,294857,1,"FLJ36031","TSS200;1stExon;5'UTR",-0.0119792321240576
"chr3",38009911,38009934,2,-4.99169252473365,2.17281707347535,-4.99169252473365,2.17281707347535,-2.2973367549757,0.0215995666100622,294857,1,"CTDSPL;MIR26A1","Body;TSS1500",0.0718897805699865
"chr5",2112260,2112351,2,12.2854999565565,5.34928017920793,12.2854999565565,5.34928017920793,2.29666413890768,0.0216379366862464,294857,1,"","",0.0301278244207213
"chr14",24780167,24780404,2,-5.15899640472713,2.24742932494445,-5.15899640472713,2.24742932494445,-2.29550996218964,0.0217039161529575,294857,1,"LTB4R2;LTB4R;CIDEB","1stExon;Body;TSS1500;5'UTR",-0.0272655076346399
"chr6",30139542,30139641,6,-11.5548923671968,5.03618536453548,-11.5548923671968,5.03618536453548,-2.29437392208906,0.0217690297581407,294857,1,"TRIM15","Body",-0.00283225845970093
"chr4",1041044,1041061,2,-7.63213573609774,3.32667451106606,-7.63213573609774,3.32667451106606,-2.29422376932571,0.0217776486649193,294857,1,"","",-0.0571458578980545
"chr10",72574568,72574724,2,-9.27341123846031,4.04406713223236,-9.27341123846031,4.04406713223236,-2.29309033090687,0.0218428049443941,294857,1,"SGPL1","TSS1500",0.028384211219085
"chr12",107348689,107348855,3,-6.69797447465578,2.92628165749298,-6.69797447465578,2.92628165749298,-2.28890286671656,0.0220849966702648,294857,1,"C12orf23","TSS1500",0.0386791716919787
